target,ids,date,flag,user,text
1,1468007859,Mon Apr 06 23:13:56 PDT 2009,NO_QUERY,mykl4,"@GayTwink just for future reference, since i know you plan to message me hourly, its mykl4 with an L not a 1 "
1,1468007903,Mon Apr 06 23:13:57 PDT 2009,NO_QUERY,gcrush,"I M La Boheme: NSFW hey guys, spread the word! the green party is in town!  ï¿½I...: hey guy.. http://tinyurl.com/dlevo2"
1,1468020455,Mon Apr 06 23:17:44 PDT 2009,NO_QUERY,FoxnHoundMegan,@thejoe78 sounds like you're enjoying pregnancy 
1,1468020469,Mon Apr 06 23:17:46 PDT 2009,NO_QUERY,gerrymoth,"@paulmason10538 Ha-ha, don't you go starting again. I've stopped playing with it now, Mobbler I mean "
1,1468020560,Mon Apr 06 23:17:46 PDT 2009,NO_QUERY,kreativlink,@NOSSOATELIE Thank you dear! 
1,1468020585,Mon Apr 06 23:17:47 PDT 2009,NO_QUERY,shoplollywood,zombies can be cute... in cupcake form... on a necklace   http://tinyurl.com/djbec4
1,1468020773,Mon Apr 06 23:17:50 PDT 2009,NO_QUERY,MalaysianLife,@daydreamer20 Good post. 
1,1468020778,Mon Apr 06 23:17:50 PDT 2009,NO_QUERY,hals_ramu,One more hour for lunch .. its tough to kill time.. particularly when u are supposed to be working 
1,1468020781,Mon Apr 06 23:17:51 PDT 2009,NO_QUERY,Blux,@thecrazyjogger ITC latest changes to the network made me crazy yesterday ! but now it seems to work ok 
1,1468020798,Mon Apr 06 23:17:51 PDT 2009,NO_QUERY,Agitatore,"REALLY heavy rain, at the top of 18flr building  Splendid."
1,1468020806,Mon Apr 06 23:17:53 PDT 2009,NO_QUERY,Girlyme,At work...only 2 more days to go and then i am off for 7 more days  yay!!!
1,1468020855,Mon Apr 06 23:17:52 PDT 2009,NO_QUERY,seanwesleep,being sexy and really happy 
1,1468020953,Mon Apr 06 23:17:54 PDT 2009,NO_QUERY,curly768,Desk up to ï¿½1.24. I think it'll be a flyer! 
1,1468020960,Mon Apr 06 23:17:54 PDT 2009,NO_QUERY,ItsDawns,@BuzzEdition how have you been susan 
1,1468020979,Mon Apr 06 23:17:54 PDT 2009,NO_QUERY,serengetisunset,My My Book just arrived  It was sitting in a box 10 times its size. Just roll-y poll-ying around.
1,1468021051,Mon Apr 06 23:17:55 PDT 2009,NO_QUERY,tonistack,"I'm going so good without myspace, msn and stuff "
1,1468021092,Mon Apr 06 23:17:56 PDT 2009,NO_QUERY,Brandon128,Goodnight 
1,1468021122,Mon Apr 06 23:17:57 PDT 2009,NO_QUERY,ANPshine,"@karanbir Excuse me? 3 yrs ago you were all over Subway's nuts  Indian Restaurant, cuz all these years I still haven't been to one."
1,1468021126,Mon Apr 06 23:17:57 PDT 2009,NO_QUERY,intelligent113,@stanleytang I agree it is much more productive without Twitter 
1,1468021140,Mon Apr 06 23:17:57 PDT 2009,NO_QUERY,Yakoda,"No much traffic at the vacation time, but the few cars are driving more than crazy. Most germans are very agressive drivers.I miss Canada "
1,1468021160,Mon Apr 06 23:17:58 PDT 2009,NO_QUERY,hakattak,Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.
1,1468021173,Mon Apr 06 23:17:58 PDT 2009,NO_QUERY,nsastrasasmita,"Once, I told him a story about ghosts being in my room.. For days, he talked about being very afraid. This kid knows how to heal himself. "
1,1468021176,Mon Apr 06 23:17:58 PDT 2009,NO_QUERY,arowarth,"I'll sleep well tonight.... If the missus doesn't kick me out for being so late home, that is "
1,1468021209,Mon Apr 06 23:17:58 PDT 2009,NO_QUERY,kimberleykeane,anyone who reads my twitter is either very into education or bored le crazy! might throw in some naughty words to spruce my page up tehe 
1,1468021270,Mon Apr 06 23:18:00 PDT 2009,NO_QUERY,marketingmuscle,"What an awesome day   Boy am I grateful &amp; blessed, and I know it."
1,1468021273,Mon Apr 06 23:18:00 PDT 2009,NO_QUERY,DimaShay,"Progress on the Math Quilt is slow, but steady. Tomorrow I will teach children and finish sewing the Quilt. Then on to my beloved comics "
1,1468021275,Mon Apr 06 23:18:02 PDT 2009,NO_QUERY,triner,@teleken It's a feat of USB engineering! Makes every day a party.  
1,1468021347,Mon Apr 06 23:18:01 PDT 2009,NO_QUERY,pagankinktress,@mydesire I saw that earlier on Darker Sights/Sounds. I subscribe to that blog in my google reader.  Yummmminesssssss.
1,1468021367,Mon Apr 06 23:18:02 PDT 2009,NO_QUERY,DanielChambers,Back on the 7am train ... Rubbish! Only for 3 days though! 
1,1468021426,Mon Apr 06 23:18:03 PDT 2009,NO_QUERY,thecoffman,@bustxamovex i love you 
1,1468021590,Mon Apr 06 23:18:05 PDT 2009,NO_QUERY,supastarjork84,@mrskutcher ur awesome 
1,1468021627,Mon Apr 06 23:18:06 PDT 2009,NO_QUERY,omg_pichu,fight fight fight 
1,1468021659,Mon Apr 06 23:18:07 PDT 2009,NO_QUERY,meganceciil,currently obsessed with John Mayer's rendition of Free Fallin' http://tinyurl.com/cddc7g   
1,1468021671,Mon Apr 06 23:18:07 PDT 2009,NO_QUERY,Beregond,"@ninjen G'Night, youngster. Rest well. "
1,1468021751,Mon Apr 06 23:18:09 PDT 2009,NO_QUERY,_problematique,@adeline_sky  that sounds fantastic! You're amazing! We need to watch some Muse gigs too! Shall we do it Saturday night?
1,1468021782,Mon Apr 06 23:18:09 PDT 2009,NO_QUERY,Strok,It's a sunny day today! This spells sweat hell if I go out for tennis. Overweight and out of shape and I'm about to run around an hour! 
1,1468021796,Mon Apr 06 23:18:10 PDT 2009,NO_QUERY,Lyndze11,@StarChile.....ahhh.....alright. Thanks. Congrat's on your team's win today 
1,1468021850,Mon Apr 06 23:18:11 PDT 2009,NO_QUERY,sherryness,@ariherzog Fun stuff!  Night Ari!  I'm sure blip will be there tomorrow! 
1,1468021861,Mon Apr 06 23:18:11 PDT 2009,NO_QUERY,WALASIA,"@janeeTMB thank U so much, you're not late, technically there are 45 mins left in the day since I'm in Cali.  "
1,1468021893,Mon Apr 06 23:18:12 PDT 2009,NO_QUERY,hrvenkatesh,@shilshi older by a few days on twitter! let's see who puts a profile pic first 
1,1468021998,Mon Apr 06 23:18:13 PDT 2009,NO_QUERY,therealhc,Just got back after an rough roadtrip to Amsterdam on the motorcycle. Had an excellent time there 
1,1468022086,Mon Apr 06 23:18:15 PDT 2009,NO_QUERY,djbabyyu,@janicerose brody my friend 
1,1468022106,Mon Apr 06 23:18:15 PDT 2009,NO_QUERY,LBOI,"@cobaltcow that's so true! Thnx man, that means an awful lot to me "
1,1468022111,Mon Apr 06 23:18:15 PDT 2009,NO_QUERY,MandabCEO,God is a faithful God...i said promising and promising it was. Time for bed...so tomorrow may bring another beautiful day  goodnight luvs.
1,1468022131,Mon Apr 06 23:18:16 PDT 2009,NO_QUERY,ChiiNADoLL,BeiiNg NaUgHtY 
1,1468022154,Mon Apr 06 23:18:16 PDT 2009,NO_QUERY,gaytwink,"@mkl4  oops sorry dude, i'll go and get on that.  i'll be looking forward to your tweets "
1,1468022188,Mon Apr 06 23:18:16 PDT 2009,NO_QUERY,LeftCoastMama,@stylekid  the mint ones are the fall cookies.  The spring ones are the chocolate/vanilla.  I think I can still get some mint ones. 
1,1468022219,Mon Apr 06 23:18:17 PDT 2009,NO_QUERY,amyebartlett,@ilovespots Thank you  I hope the boys wear them this week!
1,1468022231,Mon Apr 06 23:18:17 PDT 2009,NO_QUERY,sexymercedes,"@mandyblake  I was just about to X out of here for the night and saw your post, I started laughing!  You are funny!!  "
1,1468022232,Mon Apr 06 23:18:17 PDT 2009,NO_QUERY,gabysslave,@tickvg ooh sounds painful but have a good one 
1,1468022272,Mon Apr 06 23:18:18 PDT 2009,NO_QUERY,Cari_Dale,@hellivina You just gotta find something that speaks to you - and dive in.   I help rescued animals - those fuzzy faces make it worthwhile
1,1468022324,Mon Apr 06 23:18:19 PDT 2009,NO_QUERY,Disaster08,http://twitpic.com/2y3v4 - vote for Gilles Marini on Dancing with the Stars! 
1,1468022347,Mon Apr 06 23:18:19 PDT 2009,NO_QUERY,fozmeadows,"@Eeoor - My pleasure! Let me know if you end up subbing, and what "
1,1468022414,Mon Apr 06 23:18:21 PDT 2009,NO_QUERY,riggledo,"@imbanditspal to each her own, I say!  "
1,1468022485,Mon Apr 06 23:18:22 PDT 2009,NO_QUERY,coreybuffett,"ok so the twilight book is pretty addicting, chapter 6, now its time for some sleep.. Good Night Tweeps "
1,1468022518,Mon Apr 06 23:18:23 PDT 2009,NO_QUERY,MTsiaklides,@katdogs Ya I'm first generation here in the states so my parents and grandparents mainly speak Greek.  Yiayia's are the best! 
1,1468022584,Mon Apr 06 23:18:24 PDT 2009,NO_QUERY,tamlaras,@shakn if you make samosas regularly 
1,1468022603,Mon Apr 06 23:18:24 PDT 2009,NO_QUERY,jon_kwong,@jentheju don't cry 
1,1468022758,Mon Apr 06 23:18:27 PDT 2009,NO_QUERY,zabrodin,just signed in 
1,1468022835,Mon Apr 06 23:18:28 PDT 2009,NO_QUERY,una_avion2010,"@suitelifeofkell yeah, well, we'll still talk about it, he just wont have any idea  plus i havent even talked ta him bout it yet"
1,1468022877,Mon Apr 06 23:18:29 PDT 2009,NO_QUERY,born2shine4ever,@DontaStorey Boy stop Pssh!  What you been up to?
1,1468023058,Mon Apr 06 23:18:32 PDT 2009,NO_QUERY,heartwoahome,yay finally  lmao
1,1468023112,Mon Apr 06 23:18:33 PDT 2009,NO_QUERY,sanatawileh,Morning everyone! What a beautiful Day...Yay! 
1,1468023120,Mon Apr 06 23:18:36 PDT 2009,NO_QUERY,miatrimboli,"late night mcd's run and back for more homework. ahhh, the life "
1,1468023130,Mon Apr 06 23:18:33 PDT 2009,NO_QUERY,mydesire,ok... headed to bed. tomorrow I open shop for freddy and eddy 
1,1468023132,Mon Apr 06 23:18:35 PDT 2009,NO_QUERY,kethni,Mucho research to do today if I want to crack on with 2nd sweet charity auction fic - and I really really do 
1,1468023135,Mon Apr 06 23:18:33 PDT 2009,NO_QUERY,lynseypeterson,Went to the Dooce book signing.  Got my book signed.  Made an ass of myself.  But otherwise a good time. 
1,1468023156,Mon Apr 06 23:18:34 PDT 2009,NO_QUERY,thelonefoodie,@citrusandcandy because of the movie or the person asking you out? 
1,1468023183,Mon Apr 06 23:18:34 PDT 2009,NO_QUERY,HeatherMaine,I really hope im getting better. The nyquil is making me say good night. @marielxo hope you had a good time 
1,1468023189,Mon Apr 06 23:18:36 PDT 2009,NO_QUERY,couurtneyy,@rachhiiee_ im sorry im not a neetball deeeeb.   nah jennys mine  she talks to me on facebook.
1,1468023210,Mon Apr 06 23:18:35 PDT 2009,NO_QUERY,cheeaun,@ruhanirabin and again this would help  http://technorati.com/tag/barcampkl
1,1468023239,Mon Apr 06 23:18:35 PDT 2009,NO_QUERY,mayveleezet,day 2 is almost over!  i can't wait to eat wade...hehe...
1,1468023308,Mon Apr 06 23:18:37 PDT 2009,NO_QUERY,shannaleigh,@voodooexp2009 i will give my first born to have ghostland observatory at voodoo again 
1,1468023369,Mon Apr 06 23:18:38 PDT 2009,NO_QUERY,Marge_Inovera,"i'm thinking i'm blessed that ive a cmputr &amp; a fireplace on ths cold evening. Feeling content, I shall scuttle on off 2 bd  Nite all"
1,1468023430,Mon Apr 06 23:18:39 PDT 2009,NO_QUERY,aparna_s,there are times when we surprise ourselves by exceeding expectations! and when others notice that.. it surely feels good 
1,1468023545,Mon Apr 06 23:18:41 PDT 2009,NO_QUERY,Rotae,Back from camp!! YAY!! What did I miss? 
1,1468023556,Mon Apr 06 23:18:41 PDT 2009,NO_QUERY,TubaZo0l,@DaKing240 jealous regaring Godfather II. I hope I will get it next week delivered by Amozon UK. I want this game 
1,1468023617,Mon Apr 06 23:18:43 PDT 2009,NO_QUERY,basrur,@Brajeshwar Wow that's something unique. I wonder how they trace &quot;our&quot; roots 
1,1468023660,Mon Apr 06 23:18:44 PDT 2009,NO_QUERY,mgpolitis,@ad1951 _if you really had something like the exchange w/ @maikwl  in mind beforehand than I admit being utterly and positively surprised 
1,1468023690,Mon Apr 06 23:18:44 PDT 2009,NO_QUERY,idonthavefleas,"@camillejaiden Dude.  Wow   Now I kind of sort of wished I'd gone, but still ehh.  $35 for 1 band."
1,1468023731,Mon Apr 06 23:18:45 PDT 2009,NO_QUERY,Pianca,"Work like you don't need money, Love like you've never been hurt, &amp; dance like no one's watching. Good Night Tweethearts! Till tomo... "
1,1468023762,Mon Apr 06 23:18:45 PDT 2009,NO_QUERY,bigbubba10001,re-booting my room 
1,1468023828,Mon Apr 06 23:18:47 PDT 2009,NO_QUERY,nealtucker,@dustyedwards Of course! Have a good one! 
1,1468023860,Mon Apr 06 23:18:47 PDT 2009,NO_QUERY,lady_bo,Happy Birthday to my little girl Jasmine! She turns three years old today. Throwing her a mini b day party tomorrow with just us. 
1,1468023862,Mon Apr 06 23:18:47 PDT 2009,NO_QUERY,Scyranth,"@DanniAsheOnline I think that would work nicely gurl! go for it! I believe many, many people would sign up! "
1,1468023919,Mon Apr 06 23:18:48 PDT 2009,NO_QUERY,Pan_duh,"@rootbeerfloats8 Nah, Gee will reply to me whenever he wishes. His birthday is coming up, so I have something that will make him smile. "
1,1468023940,Mon Apr 06 23:18:49 PDT 2009,NO_QUERY,sharonginelle,"@Natlbug22 aww I'm sorry. Yeah, my work life is becoming... Intense... The sunshine is fabulous  missin you..."
1,1468023944,Mon Apr 06 23:18:49 PDT 2009,NO_QUERY,ShawnORourke,@Monkeymoo2  You probably neded it. thank God that you are O.K. have a Good Day across the pond 
1,1468024122,Mon Apr 06 23:18:52 PDT 2009,NO_QUERY,_iStone_,"@John_Bishop Oh, TWITTER FOLLOWERS! WOOOOO!  "
1,1468024144,Mon Apr 06 23:18:53 PDT 2009,NO_QUERY,iEgg,@TechBabe I blame ADD... too many things happening for me to focus on catching you haha... ooh look something shiny 
1,1468024190,Mon Apr 06 23:18:53 PDT 2009,NO_QUERY,BassJunkie,"@CartBozman don't you worry matey, I'm still around, just trying to juggle podcasting, life, and my Internet life "
1,1468024303,Mon Apr 06 23:18:56 PDT 2009,NO_QUERY,Hazleye_QT,@DOEZILLA Welcome to my fam 
1,1468024311,Mon Apr 06 23:18:59 PDT 2009,NO_QUERY,RetromanI,"@omg_pichu Oh my, who's fighting? *Randomly punches someone in the face* Am I winning? "
1,1468024363,Mon Apr 06 23:18:57 PDT 2009,NO_QUERY,mydesire,"@pagankinktress ah yes, I subscribe as well "
1,1468024368,Mon Apr 06 23:18:59 PDT 2009,NO_QUERY,cari1030,i went on fb and wasn't bothered to check all my notices. 
1,1468024376,Mon Apr 06 23:18:57 PDT 2009,NO_QUERY,beachpeach16,@xShorty4Lifex lol yes  it does and i like it that way 
1,1468024387,Mon Apr 06 23:18:57 PDT 2009,NO_QUERY,beautyidol,going to pick up @30comau in a sec its our anniversary today 
1,1468024399,Mon Apr 06 23:18:57 PDT 2009,NO_QUERY,singinerd,be the change you wish to see in the world 
1,1468024444,Mon Apr 06 23:18:58 PDT 2009,NO_QUERY,maxwellvintage,mireika I love love love dancing with the stars. It is so entertaining and fun. Nothing more sexy than a man who can dance 
1,1468036276,Mon Apr 06 23:22:40 PDT 2009,NO_QUERY,vicvg,@natalietran if you're talking Chapel Street then try Borscht Vodka &amp; Tears on corner of Chapel and High St or Globe at 218 Chapel St 
1,1468036285,Mon Apr 06 23:22:40 PDT 2009,NO_QUERY,darceyloveryou,New Peter Alexander stuff always goes down well 
1,1468036303,Mon Apr 06 23:22:41 PDT 2009,NO_QUERY,chasidyochalek,@ChristianaZhu just joined AIESEC 
1,1468036353,Mon Apr 06 23:22:42 PDT 2009,NO_QUERY,PMolinero,T @BennyGreenberg Tools of the Road Warrior http://hub.tm/?KXJBQ Pretty Cool - Please Retweet 
1,1468036403,Mon Apr 06 23:22:42 PDT 2009,NO_QUERY,Stoankold,"@kworkman now that wifey works in a wine shop, I must know what my friends are drinking. Make with the details plz "
1,1468036408,Mon Apr 06 23:22:42 PDT 2009,NO_QUERY,JoannDEvans,I  just made the most amazing Banana Bread 
1,1468036466,Mon Apr 06 23:22:47 PDT 2009,NO_QUERY,hoelio323,I'm gonna be up for a while soinma be posting lost of tweets  just for you martha LOL
1,1468036532,Mon Apr 06 23:22:45 PDT 2009,NO_QUERY,Miahpeah,Also getting alpaca and ima walk it 
1,1468036582,Mon Apr 06 23:22:46 PDT 2009,NO_QUERY,leoh1llary,@sydney_holidays Thanks for those 
1,1468036593,Mon Apr 06 23:22:46 PDT 2009,NO_QUERY,johnhays,@realchrissystar I'm sure if I saw you I'd think you're way little! 
1,1468036663,Mon Apr 06 23:22:48 PDT 2009,NO_QUERY,jinime,"@ErinEven Brb, fedexing my application to you! "
1,1468036672,Mon Apr 06 23:22:48 PDT 2009,NO_QUERY,omewan,@hitwithafish very nice pics! Such a cute family! 
1,1468036688,Mon Apr 06 23:22:48 PDT 2009,NO_QUERY,allisonbh,@lanaveenker It's not as much as I appreciate the information. Thanks! 
1,1468036713,Mon Apr 06 23:22:49 PDT 2009,NO_QUERY,ooshellmybelloo,...starting today 
1,1468036748,Mon Apr 06 23:22:50 PDT 2009,NO_QUERY,TraciMueller,"@DonnieWahlberg Seriously, you are Donfucious!  "
1,1468036785,Mon Apr 06 23:22:50 PDT 2009,NO_QUERY,ashalaraelynn,frosted wheats in milk for my midnight snack 
1,1468036801,Mon Apr 06 23:22:51 PDT 2009,NO_QUERY,CarolRiddickRDU,OK all... Off to sleep on my magnetic mattress.  http://bit.ly/hPNrI  G'night all!  Sweet Dreams.   
1,1468036906,Mon Apr 06 23:22:53 PDT 2009,NO_QUERY,dreamrevelry,@MrsP_ifurnastee rowr! you bet!  and @cartermorrison is going to bed..but I'm sure she would want to be included as well  LMAO
1,1468036955,Mon Apr 06 23:22:54 PDT 2009,NO_QUERY,parasitk,@cameradeath  Well we're glad you're back.  Any pics from Curvy?
1,1468037002,Mon Apr 06 23:22:55 PDT 2009,NO_QUERY,AlyssaMS,"@Jenn_Brown haha no, i'm going to play some COD 4 now "
1,1468037016,Mon Apr 06 23:22:55 PDT 2009,NO_QUERY,zep3,GuiPulp is open 
1,1468037026,Mon Apr 06 23:22:56 PDT 2009,NO_QUERY,FRESHselects,@jcrillz so's the real Common these days... 
1,1468037039,Mon Apr 06 23:22:56 PDT 2009,NO_QUERY,Jenehhh,@elmardc ok thanks elmar! 
1,1468037060,Mon Apr 06 23:22:56 PDT 2009,NO_QUERY,kaancornelio,@zeet75 Hahaha. ) I'm taking HRIM.  So I think it's only basic math. 
1,1468037085,Mon Apr 06 23:22:57 PDT 2009,NO_QUERY,bipolarbird,"Uploading pics from Sunday night out - it was a good night, lots of fun, and I got to know my boyfriend's sister better "
1,1468037151,Mon Apr 06 23:22:58 PDT 2009,NO_QUERY,JaylaStarr,@HeavyHand 
1,1468037156,Mon Apr 06 23:22:59 PDT 2009,NO_QUERY,asweetknightowl,@nanalipzz89 lol okay than 
1,1468037310,Mon Apr 06 23:23:02 PDT 2009,NO_QUERY,kaylanicream,http://twitpic.com/2y3z2 - need a twit pic asst. Any applicants? 
1,1468037338,Mon Apr 06 23:23:02 PDT 2009,NO_QUERY,tibaa,"Twidroid installed, lets spam twitter with the g1 google mobile "
1,1468037348,Mon Apr 06 23:23:02 PDT 2009,NO_QUERY,myrandalove,@ddlovato Bill Beckett And lovato are homies who knew! 
1,1468037371,Mon Apr 06 23:23:03 PDT 2009,NO_QUERY,chuckstar76,@sdownes1972 thx Stu will do! 
1,1468037380,Mon Apr 06 23:23:03 PDT 2009,NO_QUERY,paceyy,"@AnnekaF Haha, I'm not that silly I'd need another job first. Got more plans into motion for moving overseas now anyhow "
1,1468037405,Mon Apr 06 23:23:03 PDT 2009,NO_QUERY,eCoastShredgirl,yay!!! hcc then sand key &amp; surfing. Big waves!! 
1,1468037411,Mon Apr 06 23:23:05 PDT 2009,NO_QUERY,love_zucca,pierce surprised me w/ 2 koi fish today! he's the best!!!  did i mention he's remodeling the whole apt?i'm so grateful for him in my life!
1,1468037420,Mon Apr 06 23:23:05 PDT 2009,NO_QUERY,qlamR0CKK,nite twitterville  workout in the am  -ciao
1,1468037549,Mon Apr 06 23:23:06 PDT 2009,NO_QUERY,Seanzy5,Some amazing news for 5yac!! Im so stoked follow me to see what comes next  be ready
1,1468037558,Mon Apr 06 23:23:06 PDT 2009,NO_QUERY,xpaigee,"watching hairspray, as normal :3 I updated my myspace btw, check it out  [check it lauren ;) lmao]"
1,1468037572,Mon Apr 06 23:23:06 PDT 2009,NO_QUERY,tcforyou,i love my grandma 
1,1468037597,Mon Apr 06 23:23:07 PDT 2009,NO_QUERY,sbarnzy,I'm off to Salsa Dancing lessons!!!  I love it!!!  
1,1468037639,Mon Apr 06 23:23:07 PDT 2009,NO_QUERY,hunterblas,got a great first verse and chorus goin' i love this song 
1,1468037681,Mon Apr 06 23:23:08 PDT 2009,NO_QUERY,coffee_bee,"@TrueGabe yep to the wine, and feijoa sorbet, muffins, chutney etc... we have a large tree  always open to suggestions tho "
1,1468037691,Mon Apr 06 23:23:09 PDT 2009,NO_QUERY,terrywang,"Skype for iPhone + VoIPover3G, now we can easily make voice calls over 3G or GRPS/EDGE. Cool stuff, thanks to Open Source community "
1,1468037737,Mon Apr 06 23:23:09 PDT 2009,NO_QUERY,marykir,@sherlockjr but you can't be bitter if you stop watching! 
1,1468037802,Mon Apr 06 23:23:11 PDT 2009,NO_QUERY,oilman,@TJ_Sopher damn right - the grill is always open down here 
1,1468037805,Mon Apr 06 23:23:13 PDT 2009,NO_QUERY,llaassaa,@ravensymone hayy! big fan love your music and your show !! 
1,1468037870,Mon Apr 06 23:23:12 PDT 2009,NO_QUERY,AprilFilms,sitting here watching a lovely young man watch anime on youtube   Sweet  He's so interesting 
1,1468037952,Mon Apr 06 23:23:14 PDT 2009,NO_QUERY,neenz,"@ParkRat It's my view, not yours -- yours is the same "
1,1468038008,Mon Apr 06 23:23:15 PDT 2009,NO_QUERY,jadoon88,@dj_bubble ur welcome  ...yes I have 'Accounting' Exam today
1,1468038035,Mon Apr 06 23:23:15 PDT 2009,NO_QUERY,BostinBloke,@hannahpoulton good morning! you sound very chirpy 
1,1468038207,Mon Apr 06 23:23:19 PDT 2009,NO_QUERY,kyenne,@anasalido Hey you! I miss you a lot.. I want a catch up on your life sometime  and thanks lol
1,1468038252,Mon Apr 06 23:23:20 PDT 2009,NO_QUERY,jlove_,on my way home from a relaxing weekend  to bad it's back to reality :/
1,1468038319,Mon Apr 06 23:23:21 PDT 2009,NO_QUERY,MMMinton14,Had a great night..really enjoying life  
1,1468038320,Mon Apr 06 23:23:21 PDT 2009,NO_QUERY,WatariGoro,@bella456 Nah! You already gave me that good idea for the strawberry yogurt at Menchie's! 
1,1468038345,Mon Apr 06 23:23:22 PDT 2009,NO_QUERY,yourmommasboy,@plasticfuzzies who you goin with timmy!! you know my birthday is on the 19th...so maybe go again then! 
1,1468038360,Mon Apr 06 23:23:22 PDT 2009,NO_QUERY,serendipify,@deon - &quot;source shine2&quot;? hahahaha... istilah yang aneh 
1,1468038380,Mon Apr 06 23:23:23 PDT 2009,NO_QUERY,kasey__marie,goodnight 
1,1468038418,Mon Apr 06 23:23:23 PDT 2009,NO_QUERY,zodlogic,@davemcclure haha! yeah that does sound closer to it 
1,1468038474,Mon Apr 06 23:23:25 PDT 2009,NO_QUERY,nadimhaque,@point_moot You're welcome! scotch_mist was the best thing I ever saw on TV on New Year's Eve. 
1,1468038485,Mon Apr 06 23:23:27 PDT 2009,NO_QUERY,exatic,"@ummahfilms bro update your twitter link at youtube, its twitter.com not tweeter.com "
1,1468038513,Mon Apr 06 23:23:25 PDT 2009,NO_QUERY,Hannahfrommars,"@ellie1971 yes, thatï¿½s a good idea!  how late is it at your side of the world?"
1,1468038561,Mon Apr 06 23:23:26 PDT 2009,NO_QUERY,couurtneyy,@jazz_nash ahaha im sure it is. lol 
1,1468038603,Mon Apr 06 23:23:27 PDT 2009,NO_QUERY,ariburton,"Well Twitter, it has been an exciting date for me..  Victorious. I am going to sleep and see you all tomorrow."
1,1468038675,Mon Apr 06 23:23:29 PDT 2009,NO_QUERY,lexiphanic,"@smange Oh France instead? That'd be fine by me, too!  Oh I see... Agen. Nice spot?"
1,1468038683,Mon Apr 06 23:23:29 PDT 2009,NO_QUERY,christine426,"@danthedaddy I love that you &quot;tweeted&quot; Love You, Forever. "
1,1468038690,Mon Apr 06 23:23:29 PDT 2009,NO_QUERY,Scyranth,@DanniAsheOnline I wholeheartedly agree with you on that one! 
1,1468038693,Mon Apr 06 23:23:29 PDT 2009,NO_QUERY,LBOI,@darylsws  Morning  What's up?
1,1468038721,Mon Apr 06 23:23:30 PDT 2009,NO_QUERY,jasonlimmk,Life is not fair.. but still good. 
1,1468038750,Mon Apr 06 23:23:30 PDT 2009,NO_QUERY,markdavidson,"Hi, I'm here. I've been on the phone all day long, catching up with calls, making plans, executing strategy. It's been a very good day. "
1,1468038892,Mon Apr 06 23:23:35 PDT 2009,NO_QUERY,SpiffyKyote,@zoecello Love the &quot;cello cave!&quot; I saw you at Convergence 13 and am glad to find you have a Twitter. Keep on being awesome. 
1,1468038920,Mon Apr 06 23:23:33 PDT 2009,NO_QUERY,Rullet,@Vanilla_B ok miss kat williams lol ive done it 
1,1468038972,Mon Apr 06 23:23:34 PDT 2009,NO_QUERY,Melodica1,@MrPeterAndre 7 pounds is an awesome film 
1,1468038980,Mon Apr 06 23:23:34 PDT 2009,NO_QUERY,mishaburich,"@sarakgee  im not sur ehon, im coming with 2 more people, we have like 10 days. How bout ya'll come ot LA? "
1,1468038989,Mon Apr 06 23:23:35 PDT 2009,NO_QUERY,AshleyOpPp,"that damn house wants 3,000 more than we offered...ugh...may not be too out of reach though "
1,1468039177,Mon Apr 06 23:23:39 PDT 2009,NO_QUERY,hoishin,On leave today.. taking care of the baby. He is going to be 8 months old 
1,1468039178,Mon Apr 06 23:23:38 PDT 2009,NO_QUERY,FiVe0SiXMusic,@yod9 Thanks tons man! Seems to b working  Now I must try it on my internet PC in the studio. Need to get u 2 work on my recording pc! ha!
1,1468039203,Mon Apr 06 23:23:39 PDT 2009,NO_QUERY,AnnaGunterberg,Fitnessdk with Rebecca! Nu kï¿½ï¿½ï¿½ï¿½r vi!! 
1,1468039262,Mon Apr 06 23:23:40 PDT 2009,NO_QUERY,bkatrixie,@marjorayy so then you should blogspot about it  haha
1,1468039437,Mon Apr 06 23:23:44 PDT 2009,NO_QUERY,madeofhoney,im glad you had a good time  i wntd to do something nice for u and we did! what r u up to?
1,1468039458,Mon Apr 06 23:23:44 PDT 2009,NO_QUERY,desdealbert0,Good morning twitters! Tuesday... but like Thursday 
1,1468039474,Mon Apr 06 23:23:45 PDT 2009,NO_QUERY,annabethblue,@SuperTim hehehe thanks!  I saw it in the store and just couldn't leave without it. I love hats. 
1,1468039584,Mon Apr 06 23:23:46 PDT 2009,NO_QUERY,Cassie_Asako,@Hedder37 lol. Okay  sounds like a plan.
1,1468039596,Mon Apr 06 23:23:47 PDT 2009,NO_QUERY,mostazzza,@carlos0312 yeah. At first I thought it was strange too. But I'm not complaining  I'm used to it now. I'll look it up.
1,1468039632,Mon Apr 06 23:23:47 PDT 2009,NO_QUERY,kate_reuvers,@djmafia20 wha'ever. i'll plug it into my phone. and see you on the 25th!! 
1,1468039640,Mon Apr 06 23:23:47 PDT 2009,NO_QUERY,ciarando,Sitting in Sydney text-skyping my Dad who is in LHR dep lounge on brink of latest holiday adventure. Love the connection. 
1,1468039667,Mon Apr 06 23:23:48 PDT 2009,NO_QUERY,Jessss_,Off to bed! Night people. 
